,economy,year,GlobalMethane(ktco2),LandArea(count),CO2Emission(kt),AgricultureMethane(ktco2),EnergieMethane(ktco2),AirTransport,note_year
2882,CZE,1990,23659.9998474121,77270.0,150200.0,7740.0,13000.0,22300.0,0.12364937819723036
2883,CZE,1991,22159.9998474121,77270.0,136900.0,7400.0,11680.0,20200.0,0.11436238508955601
2884,CZE,1992,20659.9998474121,77270.0,134140.0,6600.0,10970.0,23100.0,0.10584694126115708
2885,CZE,1993,19719.9993133545,77270.0,130980.0,5760.0,10810.0,24800.0,0.09983546347399974
2886,CZE,1994,18520.0004577637,77270.0,124710.0,5000.0,10230.0,23500.0,0.0911742636283629
2887,CZE,1995,17989.9997711182,77270.0,125180.0,4720.0,9990.0,26100.0,0.0846727700148219
2888,CZE,1996,17760.0002288818,77270.0,126740.0,4600.0,9840.0,26900.0,0.08279527201980379
2889,CZE,1997,17399.9996185303,77270.0,124790.0,4340.0,9620.0,28300.0,0.08561306410275388
2890,CZE,1998,16709.9990844727,77270.0,118920.0,4030.0,9120.0,29500.0,0.08202434215759533
2891,CZE,1999,15859.9996566772,77270.0,111950.0,3930.0,8340.0,34800.0,0.07836549194432245
2892,CZE,2000,14979.9995422363,77270.0,123170.0,3720.0,7610.0,40027.0,0.07404843952673455
2893,CZE,2001,14680.0003051758,77270.0,122720.0,3690.0,7230.0,44164.0,0.07316860313893783
2894,CZE,2002,14140.0003433228,77270.0,118529.998779297,3510.0,6760.0,46574.0,0.07109814961868396
2895,CZE,2003,14060.0004196167,77270.0,122769.996643066,3400.0,6710.0,52127.0,0.06854190067244893
2896,CZE,2004,13649.9996185303,77260.0,123440.002441406,3280.0,6460.0,66134.0,0.06296560826599326
2897,CZE,2005,14039.999961853,77260.0,119989.99786377,3200.0,6880.0,75295.0,0.062055934820746075
2898,CZE,2006,14289.999961853,77250.0,120599.998474121,3140.0,7140.0,75439.0,0.06053609928699331
2899,CZE,2007,13819.9996948242,77250.0,123620.002746582,3160.0,6690.0,75830.0,0.056713140959009506
2900,CZE,2008,13920.0000762939,77240.0,118309.997558594,3130.0,6660.0,78377.0,0.056038084485910925
2901,CZE,2009,13590.0001525879,77240.0,111169.998168945,3010.0,6350.0,78153.0,0.05309942087727388
2902,CZE,2010,13819.9996948242,77230.0,112250.0,2950.0,6490.0,72137.0,0.051529668030386756
2903,CZE,2011,13770.0004577637,77230.0,109169.998168945,2920.0,6450.0,61476.0,0.04912418600012748
2904,CZE,2012,13619.9998855591,77230.0,106069.999694824,2910.0,6270.0,44189.0,0.04852716952416551
2905,CZE,2013,12819.9996948242,77220.0,101150.001525879,2920.0,5390.0,54948.0,0.04470715236535565
2906,CZE,2014,12760.0002288818,77220.0,97510.0021362305,2950.0,5300.0,48975.0,0.04395755919298919
2907,CZE,2015,12760.0002288818,77210.0,99139.9993896484,3000.0,5200.0,38304.0,0.044014799424181704
2908,CZE,2016,12470.0002670288,77210.0,101730.003356934,3020.0,4890.0,43878.0,0.04453293406663954
2909,CZE,2017,12489.9997711182,77210.0,101830.001831055,3010.0,4930.0,50387.0,0.04415455858421406
2910,CZE,2018,12409.9998474121,77210.0,100900.001525879,2920.0,4960.0,70828.0,0.042831505024119955
2911,CZE,2019,12439.9995803833,77205.5,96290.0009155273,2920.0,5000.0,44051.0,0.04230788656264447
2912,CZE,2020,,77198.53,,,,12986.363,-1.0
2913,CZE,2021,,,,,,,-1.0
2914,DEU,1960,,,,,,,-1.0
2915,DEU,1961,,349130.0,,,,,-1.0
2916,DEU,1962,,349130.0,,,,,-1.0
2917,DEU,1963,,349130.0,,,,,-1.0
2918,DEU,1964,,349130.0,,,,,-1.0
2919,DEU,1965,,349130.0,,,,,-1.0
2920,DEU,1966,,349130.0,,,,,-1.0
2921,DEU,1967,,349130.0,,,,,-1.0
2922,DEU,1968,,349130.0,,,,,-1.0
2923,DEU,1969,,349130.0,,,,,-1.0
2924,DEU,1970,,349130.0,,,,143100.0,-1.0
2925,DEU,1971,,349130.0,,,,153800.0,-1.0
2926,DEU,1972,,349130.0,,,,166100.0,-1.0
2927,DEU,1973,,349130.0,,,,151900.0,-1.0
2928,DEU,1974,,349130.0,,,,180300.0,-1.0
2929,DEU,1975,,349130.0,,,,176800.0,-1.0
2930,DEU,1976,,349130.0,,,,179300.0,-1.0
2931,DEU,1977,,349130.0,,,,181200.0,-1.0
2932,DEU,1978,,349130.0,,,,183500.0,-1.0
2933,DEU,1979,,349130.0,,,,183200.0,-1.0
2934,DEU,1980,,349130.0,,,,187300.0,-1.0
2935,DEU,1981,,349130.0,,,,186600.0,-1.0
2936,DEU,1982,,349130.0,,,,188500.0,-1.0
2937,DEU,1983,,349130.0,,,,195400.0,-1.0
2938,DEU,1984,,349130.0,,,,201900.0,-1.0
2939,DEU,1985,,349130.0,,,,214700.0,-1.0
2940,DEU,1986,,349130.0,,,,234100.0,-1.0
2941,DEU,1987,,349130.0,,,,269100.0,-1.0
2942,DEU,1988,,349130.0,,,,294300.0,-1.0
2943,DEU,1989,,349130.0,,,,310800.0,-1.0
2944,DEU,1990,100000.0,349130.0,955310.0,52060.0,10700.0,344200.0,0.5226093786756933
2945,DEU,1991,97150.0015258789,349130.0,932550.0,48570.0,9890.0,406600.0,0.5013675975837611
2946,DEU,1992,91699.9969482422,349130.0,892820.0,43370.0,8980.0,458000.0,0.46980465935698856
2947,DEU,1993,90180.0003051758,349120.0,887060.0,41880.0,9000.0,459200.0,0.45654981947467255
2948,DEU,1994,88709.9990844727,349110.0,875900.0,41310.0,8900.0,521000.0,0.4367207690650448
2949,DEU,1995,87709.9990844727,349100.0,874660.0,41150.0,9050.0,526600.0,0.41282093801928826
2950,DEU,1996,86480.0033569336,349090.0,904340.0,40770.0,9700.0,566600.0,0.40316077195578254
2951,DEU,1997,83489.9978637695,349050.0,872650.0,40600.0,9710.0,645900.0,0.4107950974572164
2952,DEU,1998,80010.0021362305,349020.0,865250.0,39390.0,9540.0,673300.0,0.3927449521735984
2953,DEU,1999,77779.9987792969,348980.0,833590.0,38850.0,9460.0,709800.0,0.3843170239415636
2954,DEU,2000,75199.9969482422,348950.0,830280.0,37960.0,9350.0,738297.0,0.3717251399596002
2955,DEU,2001,73489.9978637695,348900.0,847680.0,37670.0,9580.0,762178.0,0.3662915787869356
2956,DEU,2002,71230.0033569336,348860.0,833380.004882813,37050.0,9500.0,796129.0,0.3581556798477804
2957,DEU,2003,69059.9975585938,348810.0,836789.978027344,36020.0,9790.0,844881.0,0.33666453426960463
2958,DEU,2004,66410.0036621094,348770.0,821070.007324219,35030.0,9550.0,937143.0,0.30634039504696975
2959,DEU,2005,64790.0009155273,348760.0,802380.004882813,34830.0,9570.0,1023858.0,0.2863678123058485
2960,DEU,2006,62930.0003051758,348720.0,814409.973144531,34060.0,10100.0,1084821.0,0.26658759669518256
2961,DEU,2007,61369.9989318848,348670.0,783799.987792969,34070.0,9900.0,1126699.0,0.25184410108067806
2962,DEU,2008,61000.0,348630.0,789690.002441406,34700.0,10150.0,1154472.0,0.2455691907259436
2963,DEU,2009,59099.9984741211,348610.0,734809.997558594,34620.0,9610.0,1080553.0,0.23091800276587987
2964,DEU,2010,58060.001373291,348570.0,773070.007324219,34200.0,10100.0,971803.431596833,0.2164842737102204
2965,DEU,2011,56150.0015258789,348560.0,746479.98046875,33950.0,9320.0,1021899.93850367,0.20031394532812377
2966,DEU,2012,55560.001373291,348540.0,760130.004882813,33980.0,9530.0,985668.769188173,0.19795665404250357
2967,DEU,2013,55310.001373291,348880.0,776150.024414063,34270.0,9760.0,954874.0,0.19288242726886112
2968,DEU,2014,53569.9996948242,348900.0,736010.009765625,34570.0,8360.0,946082.0,0.184545955353796
2969,DEU,2015,52720.0012207031,348860.0,742309.997558594,34260.0,8430.0,967453.0,0.18185425060726754
2970,DEU,2016,51819.9996948242,349360.0,747150.024414063,33800.0,8530.0,962803.0,0.18505987011440034
2971,DEU,2017,51409.9998474121,349370.0,732200.012207031,33600.0,8830.0,955827.0,0.18174426674739377
2972,DEU,2018,49849.9984741211,349380.0,707700.012207031,32600.0,8630.0,922648.643490196,0.17205080470181797
2973,DEU,2019,48709.9990844727,349390.0,657400.024414063,31900.0,8650.0,896647.181,0.16566054543780692
2974,DEU,2020,,349390.0,,,,303966.0,-1.0
2975,DEU,2021,,,,,,,-1.0
2976,DJI,1960,,,,,,,-1.0
2977,DJI,1961,,23180.0,,,,,-1.0
2978,DJI,1962,,23180.0,,,,,-1.0
2979,DJI,1963,,23180.0,,,,,-1.0
2980,DJI,1964,,23180.0,,,,,-1.0
2981,DJI,1965,,23180.0,,,,,-1.0
2982,DJI,1966,,23180.0,,,,,-1.0
2983,DJI,1967,,23180.0,,,,,-1.0
2984,DJI,1968,,23180.0,,,,,-1.0
2985,DJI,1969,,23180.0,,,,,-1.0
2986,DJI,1970,,23180.0,,,,,-1.0
2987,DJI,1971,,23180.0,,,,,-1.0
2988,DJI,1972,,23180.0,,,,,-1.0
2989,DJI,1973,,23180.0,,,,,-1.0
2990,DJI,1974,,23180.0,,,,,-1.0
2991,DJI,1975,,23180.0,,,,,-1.0
2992,DJI,1976,,23180.0,,,,,-1.0
2993,DJI,1977,,23180.0,,,,,-1.0
2994,DJI,1978,,23180.0,,,,1500.0,-1.0
2995,DJI,1979,,23180.0,,,,1500.0,-1.0
2996,DJI,1980,,23180.0,,,,2800.0,-1.0
2997,DJI,1981,,23180.0,,,,3100.0,-1.0
2998,DJI,1982,,23180.0,,,,3200.0,-1.0
2999,DJI,1983,,23180.0,,,,3800.0,-1.0
3000,DJI,1984,,23180.0,,,,3900.0,-1.0
3001,DJI,1985,,23180.0,,,,3200.0,-1.0
3002,DJI,1986,,23180.0,,,,3900.0,-1.0
3003,DJI,1987,,23180.0,,,,2100.0,-1.0
3004,DJI,1988,,23180.0,,,,3900.0,-1.0
3005,DJI,1989,,23180.0,,,,3900.0,-1.0
3006,DJI,1990,439.999997615814,23180.0,270.0,360.0,,3900.0,0.002299481253713071
3007,DJI,1991,449.999988079071,23180.0,290.0,360.0,,3900.0,0.002322340806920372
3008,DJI,1992,449.999988079071,23180.0,300.0,360.0,,,0.0023054754432485225
3009,DJI,1993,460.00000834465,23180.0,300.0,370.0,,,0.0023288192510246015
3010,DJI,1994,479.999989271164,23180.0,290.0,380.0,,,0.002363047758191306
3011,DJI,1995,509.999990463257,23180.0,320.0,410.0,,,0.0024003953557233757
3012,DJI,1996,540.000021457672,23180.0,300.0,430.0,,,0.002517423879003115
3013,DJI,1997,550.000011920929,23180.0,330.0,430.0,,,0.002706160190196552
3014,DJI,1998,560.000002384186,23180.0,390.0,440.0,,,0.0027488709946427953
3015,DJI,1999,579.999983310699,23180.0,390.0,460.0,,,0.0028658250317619683
3016,DJI,2000,589.999973773956,23180.0,370.0,460.0,,,0.002916460528292758
3017,DJI,2001,600.000023841858,23180.0,380.0,460.0,,,0.002990542419291347
3018,DJI,2002,600.000023841858,23180.0,400.000005960464,460.0,,,0.003016894655626142
3019,DJI,2003,600.000023841858,23180.0,409.999996423721,460.0,,,0.0029249744530773472
3020,DJI,2004,610.000014305115,23180.0,400.000005960464,470.0,,,0.0028138478400281204
3021,DJI,2005,610.000014305115,23180.0,430.000007152557,470.0,,,0.0026961624808563315
3022,DJI,2006,610.000014305115,23180.0,430.000007152557,460.0,,,0.002584116272191607
3023,DJI,2007,610.000014305115,23180.0,469.999998807907,460.0,,,0.0025032574211445286
3024,DJI,2008,620.000004768372,23180.0,469.999998807907,460.0,,,0.00249594917083689
3025,DJI,2009,620.000004768372,23180.0,469.999998807907,460.0,,,0.002422490127112945
3026,DJI,2010,620.000004768372,23180.0,519.999980926514,460.0,,,0.002311750732998755
3027,DJI,2011,629.999995231628,23180.0,479.999989271164,460.0,,,0.0022475116860572733
3028,DJI,2012,629.999995231628,23180.0,500.0,470.0,,,0.002244648812460228
3029,DJI,2013,639.999985694885,23180.0,560.000002384186,470.0,,,0.002231870324134124
3030,DJI,2014,639.999985694885,23180.0,400.000005960464,470.0,,,0.0022047677703811853
3031,DJI,2015,649.999976158142,23180.0,460.00000834465,470.0,,,0.002242133077048594
3032,DJI,2016,649.999976158142,23180.0,419.999986886978,470.0,,,0.0023212835173791707
3033,DJI,2017,649.999976158142,23180.0,419.999986886978,470.0,,,0.0022978753044799244
3034,DJI,2018,649.999976158142,23180.0,400.000005960464,470.0,,,0.0022433906194044783
3035,DJI,2019,660.000026226044,23180.0,419.999986886978,470.0,,,0.0022446308024757565
3036,DJI,2020,,23180.0,,,,,-1.0
3037,DJI,2021,,,,,,,-1.0
3038,DMA,1960,,,,,,,-1.0
3039,DMA,1961,,750.0,,,,,-1.0
3040,DMA,1962,,750.0,,,,,-1.0
3041,DMA,1963,,750.0,,,,,-1.0
3042,DMA,1964,,750.0,,,,,-1.0
3043,DMA,1965,,750.0,,,,,-1.0
3044,DMA,1966,,750.0,,,,,-1.0
3045,DMA,1967,,750.0,,,,,-1.0
3046,DMA,1968,,750.0,,,,,-1.0
3047,DMA,1969,,750.0,,,,,-1.0
3048,DMA,1970,,750.0,,,,,-1.0
3049,DMA,1971,,750.0,,,,,-1.0
3050,DMA,1972,,750.0,,,,,-1.0
3051,DMA,1973,,750.0,,,,,-1.0
3052,DMA,1974,,750.0,,,,,-1.0
3053,DMA,1975,,750.0,,,,,-1.0
3054,DMA,1976,,750.0,,,,,-1.0
3055,DMA,1977,,750.0,,,,,-1.0
3056,DMA,1978,,750.0,,,,,-1.0
3057,DMA,1979,,750.0,,,,,-1.0
3058,DMA,1980,,750.0,,,,,-1.0
3059,DMA,1981,,750.0,,,,,-1.0
3060,DMA,1982,,750.0,,,,,-1.0
3061,DMA,1983,,750.0,,,,,-1.0
3062,DMA,1984,,750.0,,,,,-1.0
3063,DMA,1985,,750.0,,,,,-1.0
3064,DMA,1986,,750.0,,,,,-1.0
3065,DMA,1987,,750.0,,,,,-1.0
3066,DMA,1988,,750.0,,,,,-1.0
3067,DMA,1989,,750.0,,,,,-1.0
3068,DMA,1990,100.000001490116,750.0,60.0,20.0,,,0.0005226093864631793
3069,DMA,1991,100.000001490116,750.0,60.0,20.0,,,0.0005160757562326597
3070,DMA,1992,100.000001490116,750.0,80.0,20.0,,,0.0005123278974837836
3071,DMA,1993,100.000001490116,750.0,80.0,20.0,,,0.000506265052930579
3072,DMA,1994,100.000001490116,750.0,80.0,20.0,,,0.0004923016346295195
3073,DMA,1995,90.0000035762787,750.0,100.0,20.0,,,0.0004235992051751831
3074,DMA,1996,79.9999982118607,750.0,80.0,20.0,,,0.0003729516626223522
3075,DMA,1997,70.0000002980232,750.0,100.0,20.0,,,0.00034442038184444773
3076,DMA,1998,59.9999986588955,750.0,110.0,20.0,,,0.0002945218844461598
3077,DMA,1999,50.0000007450581,750.0,110.0,20.0,,,0.00024705389283872646
3078,DMA,2000,39.9999991059303,750.0,130.0,20.0,,,0.00019772614188095903
3079,DMA,2001,39.9999991059303,750.0,150.0,20.0,,,0.00019936948224093604
3080,DMA,2002,39.9999991059303,750.0,119.999997317791,20.0,,,0.00020112629788751154
3081,DMA,2003,39.9999991059303,750.0,140.000000596046,20.0,,,0.0001949982847647357
3082,DMA,2004,39.9999991059303,750.0,159.999996423721,20.0,,,0.00018451460400958377
3083,DMA,2005,39.9999991059303,750.0,159.999996423721,20.0,,,0.0001767975316304706
3084,DMA,2006,39.9999991059303,750.0,170.000001788139,20.0,,,0.00016945023959553943
3085,DMA,2007,39.9999991059303,750.0,180.000007152557,20.0,,,0.00016414802009760365
3086,DMA,2008,39.9999991059303,750.0,180.000007152557,20.0,,,0.00016102897392593067
3087,DMA,2009,39.9999991059303,750.0,500.0,20.0,,,0.00015628968092483133
3088,DMA,2010,39.9999991059303,750.0,180.000007152557,20.0,,,0.00014914520409984534
3089,DMA,2011,39.9999991059303,750.0,180.000007152557,30.0,,,0.000142699152560796
3090,DMA,2012,39.9999991059303,750.0,250.0,30.0,,,0.00014251738281128974
3091,DMA,2013,39.9999991059303,750.0,170.000001788139,30.0,,,0.0001394918952583827
3092,DMA,2014,39.9999991059303,750.0,180.000007152557,30.0,,,0.00013779798564882406
3093,DMA,2015,39.9999991059303,750.0,180.000007152557,30.0,,,0.00013797742210301325
3094,DMA,2016,39.9999991059303,750.0,180.000007152557,30.0,,,0.00014284821850083773
3095,DMA,2017,39.9999991059303,750.0,170.000001788139,30.0,,,0.00014140771307101372
3096,DMA,2018,39.9999991059303,750.0,170.000001788139,30.0,,,0.00013805480932602263
3097,DMA,2019,39.9999991059303,750.0,170.000001788139,30.0,,,0.00013603822200671133
3098,DMA,2020,,750.0,,,,,-1.0
3099,DMA,2021,,,,,,,-1.0
3100,DNK,1960,,,,,,,-1.0
3101,DNK,1961,,40000.0,,,,,-1.0
3102,DNK,1962,,40000.0,,,,,-1.0
3103,DNK,1963,,40000.0,,,,,-1.0
3104,DNK,1964,,40000.0,,,,,-1.0
3105,DNK,1965,,40000.0,,,,,-1.0
3106,DNK,1966,,40000.0,,,,,-1.0
3107,DNK,1967,,40000.0,,,,,-1.0
3108,DNK,1968,,40000.0,,,,,-1.0
3109,DNK,1969,,40000.0,,,,,-1.0
3110,DNK,1970,,40000.0,,,,50600.0,-1.0
3111,DNK,1971,,40000.0,,,,64700.0,-1.0
3112,DNK,1972,,40000.0,,,,69800.0,-1.0
3113,DNK,1973,,40000.0,,,,70700.0,-1.0
3114,DNK,1974,,40000.0,,,,67200.0,-1.0
3115,DNK,1975,,40000.0,,,,66100.0,-1.0
3116,DNK,1976,,40000.0,,,,67700.0,-1.0
3117,DNK,1977,,40000.0,,,,67600.0,-1.0
3118,DNK,1978,,40000.0,,,,70000.0,-1.0
3119,DNK,1979,,40000.0,,,,74300.0,-1.0
3120,DNK,1980,,40000.0,,,,69700.0,-1.0
3121,DNK,1981,,40000.0,,,,64000.0,-1.0
3122,DNK,1982,,40000.0,,,,69200.0,-1.0
3123,DNK,1983,,40000.0,,,,77700.0,-1.0
3124,DNK,1984,,40000.0,,,,62000.0,-1.0
3125,DNK,1985,,40000.0,,,,75400.0,-1.0
3126,DNK,1986,,40000.0,,,,82800.0,-1.0
3127,DNK,1987,,40000.0,,,,85000.0,-1.0
3128,DNK,1988,,40000.0,,,,84600.0,-1.0
3129,DNK,1989,,40000.0,,,,87500.0,-1.0
3130,DNK,1990,9430.00030517578,40000.0,52090.0,6850.0,940.0,90600.0,0.04928206600399513
3131,DNK,1991,9659.99984741211,40000.0,62800.0,6900.0,1130.0,87400.0,0.049852916521739524
3132,DNK,1992,9689.9995803833,40000.0,57030.0,6890.0,1180.0,91100.0,0.049644570376603525
3133,DNK,1993,9840.00015258789,40000.0,59360.0,7000.0,1240.0,101900.0,0.04981648123854478
3134,DNK,1994,9689.9995803833,40000.0,63200.0,6840.0,1330.0,97200.0,0.04770402561897525
3135,DNK,1995,9649.99961853027,40000.0,60000.0,6850.0,1360.0,101600.0,0.04541924451020406
3136,DNK,1996,9729.99954223633,40000.0,73340.0,6820.0,1520.0,107800.0,0.04536024484627752
3137,DNK,1997,9760.00022888184,40000.0,63650.0,6770.0,1680.0,118600.0,0.04802204273316711
3138,DNK,1998,9739.99977111816,40000.0,59710.0,6820.0,1680.0,114600.0,0.04781071918690095
3139,DNK,1999,9720.00026702881,40000.0,56730.0,6530.0,1940.0,106300.0,0.04802727737159632
3140,DNK,2000,9930.00030517578,40000.0,52600.0,6550.0,2200.0,109369.0,0.049085517327625665
3141,DNK,2001,10130.0001144409,40000.0,54250.0,6730.0,2180.0,110492.0,0.050490323076464325
3142,DNK,2002,9979.99954223633,40000.0,53840.0001525879,6580.0,2250.0,97713.0,0.05018101014285935
3143,DNK,2003,9920.00007629395,40000.0,59229.9995422363,6480.0,2260.0,90641.0,0.04835957607450499
3144,DNK,2004,9859.99965667725,40000.0,53729.9995422363,6370.0,2450.0,99598.0,0.045482849321281806
3145,DNK,2005,9720.00026702881,40000.0,50200.0007629395,6270.0,2430.0,,0.04296180232672636
3146,DNK,2006,9550.00019073486,40000.0,58130.0010681152,6150.0,2330.0,,0.04045624641570433
3147,DNK,2007,9479.99954223633,40000.0,53409.9998474121,6260.0,2200.0,,0.03890307975415869
3148,DNK,2008,9229.99954223633,40000.0,50130.0010681152,6090.0,2150.0,,0.03715743472111156
3149,DNK,2009,8880.00011444092,40000.0,47930.0003051758,5990.0,1940.0,,0.034696310387983924
3150,DNK,2010,9050.00019073486,40000.0,48119.9989318848,6220.0,1940.0,,0.03374410389300927
3151,DNK,2011,8729.99954223633,40000.0,43099.9984741211,6160.0,1690.0,,0.031144089109456194
3152,DNK,2012,8560.0004196167,40000.0,38220.0012207031,6140.0,1560.0,,0.03049872209838243
3153,DNK,2013,8350.00038146973,40000.0,39959.9990844727,6090.0,1440.0,,0.029118935116344717
3154,DNK,2014,8199.99980926514,40000.0,35819.9996948242,6020.0,1370.0,,0.028248587032342086
3155,DNK,2015,8199.99980926514,40000.0,33700.0007629395,6040.0,1390.0,,0.02828537150541745
3156,DNK,2016,8149.99961853027,40000.0,35319.9996948242,6060.0,1360.0,,0.029105323807793605
3157,DNK,2017,8079.99992370605,40000.0,33130.0010681152,6010.0,1350.0,,0.028564358409094128
3158,DNK,2018,7949.99980926514,40000.0,33130.0010681152,6040.0,1230.0,,0.027438393308546284
3159,DNK,2019,7780.00020980835,40000.0,29700.0007629395,6010.0,1120.0,560420.19,0.026459435485268714
3160,DNK,2020,,40000.0,,,,168010.186,-1.0
3161,DNK,2021,,,,,,,-1.0
3162,DOM,1960,,,,,,,-1.0
3163,DOM,1961,,48310.0,,,,,-1.0
3164,DOM,1962,,48310.0,,,,,-1.0
3165,DOM,1963,,48310.0,,,,,-1.0
3166,DOM,1964,,48310.0,,,,,-1.0
3167,DOM,1965,,48310.0,,,,,-1.0
3168,DOM,1966,,48310.0,,,,,-1.0
3169,DOM,1967,,48310.0,,,,,-1.0
3170,DOM,1968,,48310.0,,,,,-1.0
3171,DOM,1969,,48310.0,,,,,-1.0
3172,DOM,1970,,48310.0,,,,8600.0,-1.0
3173,DOM,1971,,48310.0,,,,3900.0,-1.0
3174,DOM,1972,,48310.0,,,,3900.0,-1.0
3175,DOM,1973,,48310.0,,,,4200.0,-1.0
3176,DOM,1974,,48310.0,,,,4200.0,-1.0
3177,DOM,1975,,48310.0,,,,3700.0,-1.0
3178,DOM,1976,,48310.0,,,,10000.0,-1.0
3179,DOM,1977,,48310.0,,,,11300.0,-1.0
3180,DOM,1978,,48310.0,,,,10700.0,-1.0
3181,DOM,1979,,48310.0,,,,5900.0,-1.0
3182,DOM,1980,,48310.0,,,,5000.0,-1.0
3183,DOM,1981,,48310.0,,,,4300.0,-1.0
3184,DOM,1982,,48310.0,,,,5600.0,-1.0
3185,DOM,1983,,48310.0,,,,6100.0,-1.0
3186,DOM,1984,,48310.0,,,,6800.0,-1.0
3187,DOM,1985,,48310.0,,,,6800.0,-1.0
3188,DOM,1986,,48310.0,,,,6200.0,-1.0
3189,DOM,1987,,48310.0,,,,5300.0,-1.0
3190,DOM,1988,,48310.0,,,,6100.0,-1.0
3191,DOM,1989,,48310.0,,,,6000.0,-1.0
3192,DOM,1990,5960.00003814697,48310.0,7860.0,4230.0,170.0,9500.0,0.031147519168430966
3193,DOM,1991,6559.99994277954,48310.0,8230.0,4480.0,170.0,4500.0,0.03385456880908921
3194,DOM,1992,6679.99982833862,48310.0,9620.0,4240.0,170.0,4300.0,0.03422350216247772
3195,DOM,1993,7250.0,48310.0,9520.0,4450.0,170.0,3900.0,0.03670421579053158
3196,DOM,1994,7550.00019073486,48310.0,11140.0,4380.0,170.0,3000.0,0.03716877379966171
3197,DOM,1995,7320.00017166138,48310.0,11840.0,4450.0,170.0,2800.0,0.03445273479317092
3198,DOM,1996,7210.00003814697,48310.0,12730.0,4650.0,170.0,1300.0,0.03361226952296944
3199,DOM,1997,6989.99977111816,48310.0,14500.0,4730.0,170.0,1400.0,0.034392834000160806
3200,DOM,1998,6809.99994277954,48310.0,16620.0,4820.0,210.0,1400.0,0.03342823435094044
3201,DOM,1999,6409.99984741211,48310.0,17790.0,4380.0,220.0,400.0,0.031672307836021894
3202,DOM,2000,6269.99998092651,48310.0,18670.0,4200.0,220.0,,0.03099357333831751
3203,DOM,2001,6599.99990463257,48310.0,18980.0,4490.0,230.0,,0.0328959648297027
3204,DOM,2002,6809.99994277954,48310.0,20879.9991607666,4660.0,240.0,,0.0342417526929982
3205,DOM,2003,6730.00001907349,48310.0,18729.9995422363,4540.0,230.0,,0.03280846223797553
3206,DOM,2004,7230.00001907349,48310.0,17280.0006866455,5000.0,240.0,,0.03335101550816901
3207,DOM,2005,7039.99996185303,48310.0,18690.0005340576,4770.0,250.0,,0.031116366093860575
3208,DOM,2006,7139.9998664856,48310.0,20370.0008392334,4820.0,260.0,,0.030246867878272816
3209,DOM,2007,7840.00015258789,48310.0,20629.9991607666,5460.0,280.0,,0.032173013284428224
3210,DOM,2008,8039.99996185303,48310.0,20579.9999237061,5610.0,280.0,,0.032366824328997804
3211,DOM,2009,8319.99969482422,48310.0,19659.9998474121,5850.0,290.0,,0.03250825316658539
3212,DOM,2010,8470.00026702881,48310.0,20680.0003051758,5950.0,310.0,1552.0,0.03158149866969544
3213,DOM,2011,8560.0004196167,48310.0,20909.9998474121,5990.0,320.0,2286.0,0.030537620827553066
3214,DOM,2012,8590.00015258789,48310.0,21680.0003051758,5970.0,320.0,2303.0,0.030605609186473835
3215,DOM,2013,8649.99961853027,48310.0,21290.0009155273,6000.0,320.0,1908.0,0.0301651216935699
3216,DOM,2014,8710.00003814697,48310.0,21450.0007629395,6020.0,330.0,1584.0,0.030005512177121312
3217,DOM,2015,8739.99977111816,48310.0,23590.0001525879,6000.0,340.0,1421.0,0.030148066613857064
3218,DOM,2016,8840.00015258789,48310.0,24590.0001525879,6050.0,350.0,1170.0,0.03156945753924023
3219,DOM,2017,8960.00003814697,48310.0,23549.9992370605,6150.0,350.0,,0.03167532857076276
3220,DOM,2018,9140.00034332275,48310.0,25309.9994659424,6290.0,360.0,,0.03154552582102756
3221,DOM,2019,9310.0004196167,48310.0,27229.9995422363,6420.0,360.0,7062.0,0.03166289830688075
3222,DOM,2020,,48310.0,,,,2497.4,-1.0
3223,DOM,2021,,,,,,,-1.0
3224,DZA,1960,,,,,,,-1.0
3225,DZA,1961,,2381740.0,,,,,-1.0
3226,DZA,1962,,2381740.0,,,,,-1.0
3227,DZA,1963,,2381740.0,,,,,-1.0
3228,DZA,1964,,2381740.0,,,,,-1.0
3229,DZA,1965,,2381740.0,,,,,-1.0
3230,DZA,1966,,2381740.0,,,,,-1.0
3231,DZA,1967,,2381740.0,,,,,-1.0
3232,DZA,1968,,2381740.0,,,,,-1.0
3233,DZA,1969,,2381740.0,,,,,-1.0
3234,DZA,1970,,2381740.0,,,,14800.0,-1.0
3235,DZA,1971,,2381740.0,,,,17400.0,-1.0
3236,DZA,1972,,2381740.0,,,,19300.0,-1.0
3237,DZA,1973,,2381740.0,,,,26200.0,-1.0
3238,DZA,1974,,2381740.0,,,,29300.0,-1.0
3239,DZA,1975,,2381740.0,,,,31900.0,-1.0
3240,DZA,1976,,2381740.0,,,,34400.0,-1.0
3241,DZA,1977,,2381740.0,,,,32900.0,-1.0
3242,DZA,1978,,2381740.0,,,,35000.0,-1.0
3243,DZA,1979,,2381740.0,,,,34800.0,-1.0
3244,DZA,1980,,2381740.0,,,,36500.0,-1.0
3245,DZA,1981,,2381740.0,,,,38200.0,-1.0
3246,DZA,1982,,2381740.0,,,,38700.0,-1.0
3247,DZA,1983,,2381740.0,,,,40300.0,-1.0
3248,DZA,1984,,2381740.0,,,,43400.0,-1.0
3249,DZA,1985,,2381740.0,,,,46200.0,-1.0
